Date:  17:39, Sunday, May 10, 2026
Model name: assembly droit firxed for 10mm
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/m^2)  ,X (mm)  ,Y (mm)  ,Z (mm)
36807  ,2.300e+03   ,384.4  ,907.09  ,1298.9
36808  ,4.321e+01   ,448.89  ,906.61  ,1302.3
36809  ,3.589e+01   ,447.89  ,906.03  ,1303.4
36810  ,2.037e+01   ,448.23  ,907.12  ,1303.4
36811  ,5.402e+05   ,514.03  ,933.43  ,1291.2
36812  ,6.449e+05   ,514.03  ,933.43  ,1286.7
36813  ,2.549e+05   ,515.94  ,931.43  ,1291.3
36814  ,8.795e+04   ,511.23  ,931.43  ,1287
36815  ,2.873e+05   ,515.94  ,931.43  ,1286.7
36816  ,5.023e+03   ,386.88  ,907.59  ,1299.9
36817  ,3.561e+03   ,386.72  ,906.95  ,1300.9
36818  ,3.691e+03   ,386.76  ,906.93  ,1301.7
36819  ,5.459e+03   ,386.92  ,907.59  ,1300.7
36820  ,6.721e+03   ,385.97  ,907.86  ,1300.4
36821  ,2.930e+06   ,451.94  ,933.43  ,1305.2
36822  ,2.723e+06   ,450.05  ,933.43  ,1301.2
36823  ,3.263e+06   ,453.69  ,933.43  ,1301.2
36824  ,1.148e+05   ,453.28  ,931.43  ,1303.1
36825  ,2.394e+05   ,449.64  ,931.43  ,1303.1
36826  ,2.747e+05   ,451.4  ,931.43  ,1299.1
36827  ,3.083e+01   ,448.95  ,907.23  ,1302
36828  ,4.748e+01   ,450.55  ,907.43  ,1304.9
36829  ,2.723e+06   ,447.58  ,914.21  ,1282
36830  ,2.780e+06   ,447.58  ,913.84  ,1282
36831  ,2.322e+06   ,447.9  ,913.93  ,1281.8
36832  ,2.160e+05   ,404.82  ,928.29  ,1289.9
36833  ,2.310e+05   ,404.78  ,928.33  ,1289.5
36834  ,2.547e+05   ,404.56  ,928.74  ,1289.9
36835  ,2.049e+05   ,404.44  ,929.02  ,1289.1
36836  ,1.096e+05   ,405.18  ,929.61  ,1288.6
36837  ,8.298e+04   ,448.09  ,907.07  ,1285.4
36838  ,8.143e+04   ,447.65  ,907.75  ,1285.3
36839  ,4.869e+04   ,448.47  ,907.18  ,1286.2
36840  ,8.679e+04   ,448.53  ,908.12  ,1285.4
36841  ,3.900e+04   ,448  ,907.92  ,1286.1
36842  ,7.023e+04   ,426.58  ,927.65  ,1283.4
36843  ,3.770e+06   ,452.24  ,910.99  ,1281.9
36844  ,4.408e+06   ,452.06  ,911.39  ,1281.9
36845  ,3.118e+06   ,452.37  ,911.3  ,1281.7
36846  ,6.665e+04   ,426.53  ,928.07  ,1283.6
36847  ,6.896e+04   ,426.25  ,927.56  ,1282.9
36848  ,7.423e+04   ,426.73  ,927.6  ,1282.7
36849  ,6.905e+04   ,426.57  ,927.77  ,1283
36850  ,5.561e+05   ,448.04  ,906.15  ,1282.7
36851  ,1.671e+05   ,447.36  ,906.58  ,1283.7
36852  ,2.636e+05   ,448.05  ,906.8  ,1283.1
36853  ,6.285e+05   ,448.07  ,906.82  ,1281.9
36854  ,3.990e+05   ,447.38  ,907.24  ,1282.9
36855  ,1.007e+06   ,441.92  ,904.75  ,1279.2
36856  ,5.333e+05   ,442.44  ,905.5  ,1281.2
36857  ,7.788e+05   ,442.12  ,903.73  ,1279.9
36858  ,1.015e+06   ,442.57  ,903.04  ,1279.1
36859  ,8.740e+05   ,442.9  ,904.81  ,1280.4
36860  ,9.086e+05   ,443.1  ,903.79  ,1281.1
36861  ,1.973e+06   ,444.29  ,909.67  ,1281.9
36862  ,1.896e+06   ,444.27  ,910.48  ,1281.9
36863  ,1.378e+06   ,444.23  ,910.21  ,1281.1
36864  ,1.054e+06   ,443.41  ,910.61  ,1281.1
36865  ,1.346e+06   ,444.21  ,911.03  ,1281.1
36866  ,3.130e+04   ,450.8  ,906.61  ,1286.7
36867  ,8.609e+04   ,450.8  ,906.61  ,1285.6
36868  ,3.284e+04   ,451.25  ,907.17  ,1286.6
36869  ,3.703e+03   ,447.18  ,906.39  ,1290.4
36870  ,3.552e+03   ,447.78  ,907.81  ,1290.9
36871  ,3.346e+03   ,448.81  ,907.23  ,1291
36872  ,1.946e+03   ,448.18  ,907.1  ,1289.5
36873  ,7.536e+03   ,447.23  ,907.48  ,1289.3
36874  ,6.228e+03   ,448.95  ,908.23  ,1289.9
36875  ,1.052e+04   ,451.89  ,907.82  ,1288.4
36876  ,2.401e+04   ,451.82  ,907.86  ,1286.7
36877  ,1.320e+04   ,452.76  ,907.24  ,1288
36878  ,1.304e+04   ,451.25  ,907.17  ,1287.7
36879  ,1.674e+04   ,452.18  ,906.72  ,1287.3
36880  ,1.462e+03   ,452.76  ,905.87  ,1290.7
36881  ,2.937e+03   ,452.31  ,905.43  ,1291.1
36882  ,3.632e+03   ,452.69  ,904.6  ,1290.5
36883  ,7.388e+04   ,426.94  ,927.8  ,1283
36884  ,4.959e+05   ,444.47  ,914.55  ,1279.9
36885  ,1.805e+06   ,445.21  ,914.35  ,1281.9
36886  ,5.133e+05   ,444.41  ,913.81  ,1279.9
36887  ,5.291e+05   ,445.03  ,913.76  ,1279.6
36888  ,1.647e+06   ,445.83  ,914.31  ,1281.6
36889  ,1.736e+06   ,445.78  ,913.56  ,1281.6
36890  ,7.171e+04   ,388.15  ,921.01  ,1282.4
36891  ,6.534e+04   ,387.99  ,921.07  ,1282.1
36892  ,1.505e+06   ,443.21  ,908.46  ,1281.9
36893  ,1.518e+06   ,442.87  ,909.36  ,1281.9
36894  ,1.732e+06   ,443.8  ,909.16  ,1281.9
36895  ,1.021e+06   ,444  ,908.03  ,1281.3
36896  ,9.902e+05   ,443.07  ,908.23  ,1281.3
36897  ,1.160e+06   ,443.66  ,908.93  ,1281.3
36898  ,4.770e+04   ,389.12  ,923.78  ,1281.5
36899  ,6.218e+04   ,389.71  ,923.51  ,1281.9
36900  ,5.654e+04   ,386.76  ,923.74  ,1283.1
36901  ,5.809e+04   ,386.59  ,923.19  ,1283.1
36902  ,6.624e+04   ,386.67  ,922.42  ,1283.3
36903  ,6.043e+04   ,386.36  ,922.78  ,1283.2
36904  ,5.696e+04   ,386.6  ,922.4  ,1282.7
36905  ,5.689e+04   ,386.43  ,922.1  ,1282.6
36906  ,5.965e+04   ,387.95  ,923.52  ,1282.6
36907  ,2.899e+05   ,590.74  ,931.43  ,1300.2
36908  ,3.158e+05   ,590.74  ,931.43  ,1302
36909  ,4.354e+05   ,591.32  ,929.43  ,1300.9
36910  ,3.268e+05   ,593.46  ,931.43  ,1300
36911  ,1.135e+06   ,592.88  ,933.43  ,1301.1
36912  ,3.489e+05   ,593.46  ,931.43  ,1301.8
36913  ,5.454e+05   ,618.36  ,931.1  ,1301.3
36914  ,4.871e+05   ,617.39  ,932.23  ,1302.8
36915  ,5.717e+05   ,618.34  ,929.89  ,1303.7
36916  ,5.155e+05   ,620.09  ,931.1  ,1301.9
36917  ,8.180e+05   ,619.14  ,933.43  ,1301.1
36918  ,4.310e+05   ,619.12  ,932.23  ,1303.4
36919  ,5.901e+05   ,593.04  ,929.43  ,1300.6
36920  ,6.467e+05   ,595.36  ,929.43  ,1300.4
36921  ,6.322e+05   ,593.64  ,929.43  ,1298.8
36922  ,2.995e+05   ,595.18  ,931.43  ,1301.6
36923  ,2.765e+05   ,595.78  ,931.43  ,1299.8
36924  ,3.699e+04   ,817.18  ,925.64  ,1282.6
36925  ,2.404e+04   ,818.33  ,925.32  ,1281.8
36926  ,1.729e+04   ,818.16  ,925.22  ,1281.1
36927  ,1.048e+05   ,797.69  ,928.2  ,1283.7
36928  ,8.788e+04   ,796.25  ,927.85  ,1282.9
36929  ,8.454e+04   ,795.8  ,928.07  ,1283.2
36930  ,8.664e+04   ,796.23  ,928.15  ,1282.8
36931  ,8.229e+04   ,795.89  ,927.97  ,1283.5
36932  ,8.655e+04   ,796.34  ,927.76  ,1283.3
36933  ,8.690e+04   ,796.41  ,927.98  ,1283.6
36934  ,7.004e+04   ,796.52  ,929.41  ,1282.6
36935  ,3.722e+06   ,628.5  ,927.86  ,1288.7
36936  ,9.065e+05   ,627.91  ,928.22  ,1287.5
36937  ,1.201e+06   ,627.57  ,927.36  ,1287.9
36938  ,1.660e+06   ,628.16  ,928.29  ,1288.8
36939  ,1.060e+06   ,628.5  ,929.16  ,1288.3
36940  ,1.376e+06   ,627.41  ,928.72  ,1287.5
36941  ,8.587e+04   ,795.66  ,928.77  ,1283.2
36942  ,8.416e+04   ,796.09  ,928.85  ,1282.9
36943  ,1.111e+06   ,626.32  ,928.18  ,1303.2
36944  ,7.276e+05   ,615.16  ,929.16  ,1292.9
36945  ,8.577e+05   ,617.84  ,928.92  ,1291.6
36946  ,1.033e+05   ,775.66  ,926.53  ,1281.9
36947  ,2.494e+05   ,585.01  ,920.82  ,1285.1
36948  ,2.617e+06   ,570.68  ,929.43  ,1278.9
36949  ,1.073e+06   ,571.56  ,930.33  ,1278.9
36950  ,1.209e+06   ,570.42  ,930.33  ,1277.9
36951  ,2.668e+06   ,569.18  ,929.43  ,1279.3
36952  ,2.617e+06   ,570.32  ,929.43  ,1280.2
36953  ,1.294e+06   ,570.06  ,930.33  ,1279.3
36954  ,2.310e+05   ,406.49  ,910.98  ,1281.9
36955  ,2.183e+05   ,406.27  ,910.47  ,1281.9
36956  ,2.100e+05   ,405.99  ,910.89  ,1281.9
36957  ,1.772e+05   ,406.19  ,910.86  ,1281.5
36958  ,1.834e+05   ,406.47  ,910.44  ,1281.5
36959  ,1.105e+06   ,578.71  ,921.57  ,1284.7
36960  ,1.235e+06   ,578.71  ,921.57  ,1287.2
36961  ,8.278e+05   ,575.82  ,921.57  ,1286.2
36962  ,5.502e+05   ,576.57  ,920.82  ,1288.1
36963  ,1.072e+04   ,811.25  ,920.77  ,1279.5
36964  ,6.594e+04   ,811.57  ,921.43  ,1281.3
36965  ,1.089e+04   ,811.12  ,921.69  ,1279.6
36966  ,1.207e+04   ,810.34  ,921.84  ,1279.4
36967  ,6.118e+04   ,810.79  ,921.57  ,1281
36968  ,1.898e+06   ,575.82  ,927.79  ,1299.3
36969  ,1.488e+06   ,574.71  ,928.23  ,1298.1
36970  ,2.094e+06   ,574.71  ,928.23  ,1300.9
36971  ,1.004e+06   ,576.58  ,929.14  ,1300.6
36972  ,1.058e+06   ,576.58  ,929.14  ,1297.7
36973  ,9.505e+05   ,575.47  ,929.58  ,1299.4
36974  ,7.058e+04   ,813.54  ,920.3  ,1281.7
36975  ,7.959e+04   ,813.87  ,920.05  ,1282.1
36976  ,8.240e+04   ,813.56  ,919.89  ,1282
36977  ,6.208e+05   ,576.82  ,924.07  ,1285.6
36978  ,8.479e+05   ,577.52  ,924.57  ,1286.9
36979  ,7.024e+05   ,576.51  ,924.57  ,1285
36980  ,1.672e+06   ,575.82  ,924.07  ,1285.3
36981  ,4.883e+05   ,576.82  ,924.07  ,1287.3
36982  ,4.067e+05   ,576.51  ,924.57  ,1286.7
36983  ,1.835e+06   ,577.95  ,925.07  ,1302.2
36984  ,1.433e+06   ,577.95  ,924.57  ,1302.2
36985  ,1.200e+06   ,577.54  ,925.07  ,1300.5
36986  ,8.681e+05   ,579.67  ,925.07  ,1300.5
36987  ,8.677e+05   ,577.54  ,924.57  ,1300.5
36988  ,3.150e+03   ,814.95  ,906.85  ,1297
36989  ,3.783e+03   ,814.77  ,907.7  ,1298.7
36990  ,2.849e+03   ,814.95  ,906.85  ,1298
36991  ,2.477e+03   ,816.3  ,906  ,1297.2
36992  ,3.287e+03   ,816.12  ,906.84  ,1297.9
36993  ,2.987e+03   ,816.12  ,906.84  ,1298.9
36994  ,4.230e+03   ,815.89  ,906.93  ,1296.4
36995  ,5.395e+03   ,815.72  ,907.59  ,1297.1
36996  ,4.477e+03   ,817.06  ,906.92  ,1297.3
36997  ,3.027e+05   ,573.22  ,931.43  ,1296.5
36998  ,1.889e+06   ,572.75  ,930.04  ,1298.3
36999  ,1.437e+06   ,574.14  ,932.04  ,1297.7
37000  ,1.415e+06   ,572.8  ,932.22  ,1298
37001  ,2.000e+06   ,571.4  ,930.22  ,1298.6
37002  ,5.977e+05   ,572.33  ,930.83  ,1299.8
37003  ,8.281e+05   ,576.57  ,920.82  ,1290.8
37004  ,9.797e+05   ,576.57  ,920.82  ,1294.1
37005  ,1.116e+06   ,575.82  ,921.57  ,1291.9
37006  ,8.673e+05   ,575.07  ,921.69  ,1290.2
37007  ,1.009e+06   ,575.82  ,920.94  ,1292.4
37008  ,9.832e+05   ,575.07  ,921.69  ,1293.5
37009  ,4.214e+05   ,577.54  ,924.57  ,1297.8
37010  ,2.035e+06   ,577.93  ,924.07  ,1302.2
37011  ,3.783e+05   ,577.93  ,924.07  ,1299.4
37012  ,1.367e+06   ,579.65  ,924.57  ,1300.5
37013  ,1.229e+03   ,819.06  ,905.36  ,1298.2
37014  ,2.433e+03   ,817.99  ,906.75  ,1297.8
37015  ,1.089e+03   ,819.58  ,906.12  ,1297.8
37016  ,1.575e+03   ,819.23  ,904.92  ,1297
37017  ,1.477e+03   ,817.64  ,905.55  ,1297
37018  ,1.721e+03   ,818.17  ,906.31  ,1296.6
37019  ,4.889e+03   ,817.43  ,907.64  ,1301.6
37020  ,3.048e+03   ,817.25  ,906.63  ,1301.1
37021  ,4.854e+03   ,817.8  ,908.08  ,1300.2
37022  ,2.400e+03   ,818.59  ,907.87  ,1301.4
37023  ,1.342e+03   ,818.4  ,906.86  ,1300.8
37024  ,1.031e+06   ,578.31  ,921.57  ,1289.9
37025  ,3.245e+05   ,579.06  ,920.82  ,1289.4
37026  ,1.003e+06   ,577.32  ,920.07  ,1290.3
37027  ,2.030e+03   ,819.08  ,903.66  ,1299.2
37028  ,1.880e+03   ,819.25  ,905.07  ,1299.9
37029  ,4.374e+03   ,817.06  ,906.92  ,1298.3
37030  ,4.771e+03   ,817.58  ,907.68  ,1298
37031  ,4.875e+03   ,817.8  ,908.08  ,1299.3
37032  ,2.424e+03   ,818.21  ,907.15  ,1299.1
37033  ,2.473e+03   ,818.74  ,907.91  ,1298.7
37034  ,9.188e+05   ,577.12  ,921.57  ,1282.6
37035  ,1.058e+06   ,580.02  ,921.57  ,1283.6
37036  ,2.708e+05   ,578.82  ,920.82  ,1284.3
37037  ,2.771e+05   ,580.13  ,920.82  ,1283.2
37038  ,1.077e+06   ,575.82  ,922.82  ,1287.8
37039  ,6.905e+05   ,575.07  ,922.94  ,1287.3
37040  ,1.157e+06   ,575.07  ,924.48  ,1287.6
37041  ,3.989e+04   ,819.73  ,927.4  ,1285.7
37042  ,5.124e+05   ,436.23  ,929.33  ,1282.9
37043  ,6.036e+05   ,435.95  ,929.03  ,1282.4
37044  ,4.528e+05   ,435.65  ,929.33  ,1282.9
37045  ,2.488e+05   ,436.44  ,930.04  ,1282.8
37046  ,3.788e+05   ,436.73  ,929.83  ,1282.3
37047  ,7.537e+04   ,592.11  ,920.07  ,1284.5
37048  ,2.024e+05   ,592.09  ,920.82  ,1285
37049  ,4.010e+05   ,588.38  ,920.82  ,1288.8
37050  ,2.535e+05   ,588.4  ,920.07  ,1288.3
37051  ,2.471e+05   ,592.27  ,920.07  ,1288.4
37052  ,2.632e+04   ,821.68  ,925.78  ,1284.4
37053  ,2.205e+04   ,821.76  ,925.9  ,1283.8
37054  ,1.699e+05   ,776.62  ,915.73  ,1281.8
37055  ,2.308e+05   ,776.19  ,916.13  ,1282.3
37056  ,2.173e+05   ,776.29  ,916.46  ,1282.3
37057  ,2.322e+05   ,775.82  ,916.36  ,1282.3
37058  ,2.154e+05   ,776.62  ,914.48  ,1281.8
37059  ,3.004e+05   ,776.68  ,914.22  ,1282.2
37060  ,2.834e+05   ,776.42  ,914.61  ,1282.2
37061  ,2.932e+05   ,776.98  ,914.07  ,1282
37062  ,3.227e+05   ,776.46  ,915.28  ,1282.5
37063  ,3.532e+05   ,776.26  ,914.8  ,1282.6
37064  ,3.909e+05   ,776.16  ,915.2  ,1282.9
37065  ,3.047e+05   ,776.3  ,915.4  ,1282.5
37066  ,3.390e+05   ,776.04  ,914.92  ,1282.5
37067  ,4.096e+05   ,584.05  ,921.57  ,1295
37068  ,7.058e+05   ,581.39  ,921.57  ,1294.4
37069  ,2.441e+05   ,776.19  ,915.76  ,1282.3
37070  ,1.342e+06   ,588.04  ,921.57  ,1301.1
37071  ,1.192e+06   ,590.9  ,921.57  ,1301.1
37072  ,1.537e+06   ,590.5  ,921.57  ,1303.7
37073  ,1.584e+06   ,590.25  ,920.82  ,1303.7
37074  ,1.215e+06   ,590.65  ,920.82  ,1301.1
37075  ,1.424e+06   ,593.11  ,920.82  ,1303.7
37076  ,3.380e+05   ,434.5  ,929.33  ,1282.9
37077  ,3.365e+05   ,433.92  ,929.33  ,1282.9
37078  ,3.039e+05   ,434.21  ,929.43  ,1283.4
37079  ,2.257e+05   ,433.44  ,929.67  ,1283.1
37080  ,1.907e+05   ,433.14  ,929.87  ,1283.6
37081  ,2.155e+05   ,631.55  ,931.43  ,1287.7
37082  ,2.893e+06   ,632.06  ,929.43  ,1287
37083  ,2.009e+05   ,632.79  ,931.43  ,1287.2
37084  ,2.954e+06   ,631.8  ,929.43  ,1288
37085  ,3.072e+06   ,633.05  ,929.43  ,1287.5
37086  ,4.496e+04   ,818.98  ,924.19  ,1283.8
37087  ,4.165e+04   ,819.53  ,924.42  ,1283.9
37088  ,4.040e+04   ,819.24  ,924.25  ,1283.5
37089  ,2.873e+05   ,585.27  ,920.82  ,1287.8
37090  ,2.244e+05   ,585.29  ,920.07  ,1287.4
37091  ,8.459e+05   ,575.82  ,924.57  ,1293.9
37092  ,5.465e+05   ,578.22  ,924.07  ,1292.1
37093  ,4.287e+05   ,578.22  ,924.57  ,1294.7
37094  ,5.829e+05   ,575.82  ,924.07  ,1294
37095  ,5.978e+05   ,578.22  ,924.07  ,1294.8
37096  ,8.854e+04   ,777.51  ,914.26  ,1280.9
37097  ,3.736e+05   ,775.79  ,914.13  ,1279.2
37098  ,3.435e+05   ,775.72  ,915.82  ,1279.2
37099  ,8.043e+04   ,777.43  ,915.94  ,1281
37100  ,6.759e+04   ,778.36  ,914.97  ,1280.6
37101  ,1.366e+06   ,588.27  ,920.82  ,1301.2
37102  ,9.309e+05   ,588.67  ,920.82  ,1298.7
37103  ,1.227e+06   ,590.88  ,920.07  ,1301.2
37104  ,2.191e+05   ,590.37  ,931.39  ,1286.2
37105  ,7.237e+05   ,589.82  ,929.34  ,1287.9
37106  ,2.655e+05   ,590.37  ,931.39  ,1289.4
37107  ,2.043e+05   ,587.65  ,931.15  ,1288.2
37108  ,9.140e+05   ,587.1  ,929.13  ,1286.6
37109  ,8.320e+05   ,587.1  ,929.13  ,1289.9
37110  ,2.670e+05   ,601.72  ,931.43  ,1298
37111  ,1.245e+06   ,603.76  ,933.43  ,1297.1
37112  ,2.405e+05   ,599.75  ,931.43  ,1295.2
37113  ,1.215e+06   ,599.65  ,933.43  ,1297.1
37114  ,1.237e+06   ,601.79  ,933.43  ,1294.3
37115  ,2.668e+05   ,777.79  ,914.96  ,1281.9
37116  ,1.639e+05   ,778.32  ,914.03  ,1281.2
37117  ,1.513e+05   ,777.91  ,914.22  ,1281.2
37118  ,1.347e+05   ,777.84  ,915.9  ,1281.2
37119  ,1.464e+05   ,778.25  ,915.71  ,1281.2
37120  ,9.095e+04   ,601.82  ,922.07  ,1287.6
37121  ,1.098e+05   ,600.82  ,921.57  ,1282
37122  ,3.074e+05   ,601.32  ,921.57  ,1288.4
37123  ,2.060e+05   ,773.25  ,918.15  ,1282.1
37124  ,2.262e+05   ,773.25  ,917.78  ,1282.1
37125  ,2.933e+05   ,772.89  ,918.15  ,1282.2
37126  ,1.636e+05   ,772.77  ,918.53  ,1281.5
37127  ,1.116e+05   ,773.13  ,918.16  ,1281.5
37128  ,1.553e+05   ,772.77  ,918.15  ,1281.5
37129  ,2.643e+05   ,577.87  ,920.82  ,1281.9
37130  ,6.298e+05   ,579.57  ,920.07  ,1283.5
37131  ,6.682e+05   ,585.21  ,921.57  ,1298.1
37132  ,8.225e+05   ,585.46  ,920.82  ,1297.9
37133  ,4.176e+05   ,596.19  ,920.07  ,1290.1
37134  ,2.529e+05   ,771.8  ,918.72  ,1281.9
37135  ,2.417e+05   ,771.39  ,918.91  ,1281.9
37136  ,2.418e+05   ,771.8  ,919.1  ,1281.9
37137  ,1.267e+05   ,772.43  ,918.72  ,1281.4
37138  ,1.324e+05   ,772.02  ,918.53  ,1281.4
37139  ,1.186e+05   ,772.02  ,918.91  ,1281.4
37140  ,3.392e+05   ,773.85  ,916.95  ,1283.4
37141  ,9.605e+05   ,585.68  ,920.07  ,1298
37142  ,1.349e+06   ,631.02  ,931.98  ,1289.6
37143  ,2.058e+06   ,630.29  ,929.98  ,1290.3
37144  ,1.998e+06   ,631.31  ,929.98  ,1290.8
37145  ,2.849e+05   ,773.72  ,916.45  ,1282.5
37146  ,2.749e+05   ,773.56  ,916.28  ,1282.1
37147  ,3.600e+05   ,773.12  ,916.43  ,1282.5
37148  ,2.929e+05   ,773.34  ,916.78  ,1282.6
37149  ,3.009e+05   ,773.18  ,916.62  ,1282.2
37150  ,2.471e+05   ,775.76  ,916.98  ,1282.6
37151  ,2.805e+05   ,775.78  ,916.66  ,1282.8
37152  ,5.056e+05   ,775.01  ,915.32  ,1283.4
37153  ,4.041e+05   ,773.92  ,916.14  ,1283.2
37154  ,3.072e+05   ,773.35  ,915.67  ,1282
37155  ,2.657e+05   ,773  ,916.3  ,1281.8
37156  ,1.187e+05   ,812.18  ,919.62  ,1282.4
37157  ,9.617e+04   ,812.66  ,919.14  ,1281.9
37158  ,7.048e+04   ,812.35  ,919.79  ,1281.3
37159  ,1.335e+05   ,811.77  ,920.16  ,1283.1
37160  ,1.380e+05   ,811.88  ,919.44  ,1282.9
37161  ,1.389e+05   ,811.52  ,919.92  ,1282.9
37162  ,1.236e+05   ,812.08  ,919.86  ,1282.7
37163  ,9.602e+05   ,614.81  ,933.43  ,1298.4
37164  ,1.121e+06   ,614.95  ,933.43  ,1294.4
37165  ,2.512e+05   ,614.86  ,931.19  ,1295.5
37166  ,1.315e+05   ,811.98  ,919.21  ,1282.6
37167  ,1.463e+05   ,810.04  ,919.74  ,1281.9
37168  ,1.419e+05   ,810.48  ,920.25  ,1282.2
37169  ,1.408e+05   ,810.8  ,919.9  ,1282.2
37170  ,3.226e+04   ,382.48  ,928.67  ,1284.3
37171  ,1.518e+04   ,380.54  ,925.66  ,1283
37172  ,1.671e+04   ,380.77  ,925.24  ,1284
37173  ,2.377e+04   ,380.99  ,925.59  ,1283.8
37174  ,1.594e+04   ,380.67  ,925.49  ,1283.9
37175  ,1.581e+04   ,380.59  ,925.37  ,1284.2
37176  ,2.449e+04   ,380.9  ,925.47  ,1284.1
37177  ,2.776e+04   ,381.34  ,925.45  ,1283.9
37178  ,1.208e+04   ,380.47  ,925.41  ,1283.3
37179  ,1.768e+04   ,380.87  ,925.57  ,1283.5
37180  ,1.494e+04   ,380.93  ,925.5  ,1283.1
37181  ,1.628e+04   ,380.38  ,925.47  ,1284.1
37182  ,2.210e+04   ,380.49  ,925.74  ,1284.2
37183  ,7.868e+04   ,405.03  ,921.73  ,1283
37184  ,8.457e+04   ,404.95  ,921.6  ,1282.8
37185  ,5.904e+01   ,403.09  ,851.12  ,1291.3
37186  ,1.811e+01   ,400.81  ,851.69  ,1294
37187  ,1.863e+01   ,400.81  ,851.69  ,1293
37188  ,1.487e+01   ,401.88  ,848.29  ,1291.7
37189  ,1.236e+01   ,401.88  ,848.29  ,1292.7
37190  ,5.060e+01   ,399.6  ,848.87  ,1294.4
37191  ,8.013e+04   ,404.94  ,921.15  ,1283.3
37192  ,5.933e+04   ,405.33  ,920.9  ,1283.2
37193  ,2.284e+05   ,632.57  ,931.43  ,1290.1
37194  ,3.157e+06   ,632.85  ,929.43  ,1291.3
37195  ,3.189e+06   ,634.23  ,929.43  ,1291
37196  ,3.583e+01   ,392.33  ,878.59  ,1282.9
37197  ,8.068e+01   ,391.6  ,880.91  ,1287.4
37198  ,1.858e+02   ,391.42  ,878.69  ,1285.9
37199  ,5.764e+04   ,405.49  ,920.17  ,1283.3
37200  ,6.480e+04   ,405.1  ,919.85  ,1283.6
37201  ,6.238e+04   ,405.19  ,920.11  ,1283.3
37202  ,7.107e+05   ,448.66  ,925.23  ,1282.3
37203  ,6.271e+05   ,449.06  ,925.6  ,1282.4
37204  ,9.035e+05   ,449.77  ,922.73  ,1279.3
37205  ,1.151e+06   ,449.1  ,923.66  ,1278.7
37206  ,7.790e+05   ,448.41  ,923  ,1279.7
37207  ,1.899e+02   ,396.88  ,870.96  ,1281.3
37208  ,1.963e+02   ,396.88  ,870.96  ,1285.7
37209  ,2.768e+02   ,396.61  ,871.66  ,1282.3
37210  ,1.318e+02   ,395.51  ,871.32  ,1283.8
37211  ,1.545e+02   ,395.24  ,872.02  ,1284.8
37212  ,1.195e+06   ,448.37  ,923.48  ,1282.2
37213  ,1.245e+06   ,448.37  ,923.1  ,1282.2
37214  ,7.931e+05   ,448.77  ,924.22  ,1282.6
37215  ,7.439e+05   ,448.73  ,923.77  ,1282.2
37216  ,7.511e+05   ,448.85  ,923.61  ,1282.5
37217  ,5.761e+05   ,775.66  ,908.52  ,1281.9
37218  ,6.033e+05   ,774.91  ,908.49  ,1281.9
37219  ,5.765e+05   ,775.24  ,909.4  ,1281.9
37220  ,3.700e+05   ,776.19  ,909.77  ,1281.4
37221  ,3.949e+05   ,775.85  ,908.86  ,1281.4
37222  ,3.984e+05   ,775.44  ,909.74  ,1281.4
37223  ,1.032e+05   ,793.75  ,920.29  ,1277.9
37224  ,8.873e+04   ,796.26  ,921.11  ,1277.9
37225  ,8.299e+05   ,449.04  ,925.04  ,1283.4
37226  ,8.915e+05   ,449.12  ,924.88  ,1283.8
37227  ,8.660e+05   ,449.22  ,924.79  ,1283.4
37228  ,7.050e+05   ,447.83  ,922.93  ,1281.4
37229  ,1.200e+06   ,454.25  ,907.88  ,1281.3
37230  ,1.108e+06   ,453.9  ,908.01  ,1280.8
37231  ,1.414e+06   ,453.37  ,908.53  ,1281.4
37232  ,1.455e+06   ,454.34  ,908.8  ,1281.1
37233  ,1.066e+06   ,454.87  ,908.28  ,1280.5
37234  ,1.765e+05   ,810.67  ,918.82  ,1282.2
37235  ,1.587e+05   ,811.05  ,918.85  ,1282.4
37236  ,1.134e+05   ,813.12  ,917.56  ,1281.9
37237  ,1.157e+05   ,812.73  ,917.79  ,1281.9
37238  ,1.058e+05   ,812.64  ,917.65  ,1281.7
37239  ,1.895e+06   ,454.45  ,910.24  ,1281.4
37240  ,1.663e+06   ,455.2  ,910.9  ,1281.2
37241  ,1.476e+06   ,455.2  ,910.01  ,1281.1
37242  ,8.678e+05   ,454.97  ,910.1  ,1280.4
37243  ,3.656e+04   ,818.07  ,929.43  ,1283.8
37244  ,3.512e+04   ,817.57  ,929.43  ,1283.9
37245  ,2.870e+04   ,818.34  ,930.04  ,1284
37246  ,2.687e+04   ,817.84  ,930.04  ,1284.1
37247  ,1.797e+06   ,454.47  ,911.08  ,1281.2
37248  ,2.117e+06   ,453.72  ,910.42  ,1281.4
37249  ,2.385e+06   ,453.81  ,911.48  ,1281.6
37250  ,4.117e+04   ,385.42  ,920.35  ,1281.4
37251  ,6.845e+05   ,753.27  ,918.13  ,1279.2
37252  ,5.326e+05   ,752.41  ,917.12  ,1279.3
37253  ,8.890e+05   ,751.56  ,917.61  ,1280.9
37254  ,8.059e+05   ,751.19  ,918.9  ,1280.6
37255  ,2.340e+04   ,382.45  ,926.91  ,1283.7
37256  ,2.210e+04   ,382.26  ,927.51  ,1283.5
